GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
B9F173DB-D4B2-51E7-0BEE-F7E244CB2295;Домашние средства от храпа;;;;;;;;;;
EE5FBB0C-4F97-286E-4B97-06B86823CE03;Стоит ли ставить прививку АКДС 3;81-bL4wifCo;;;;;;;;;
FE99487B-D81A-723D-CE8B-A17F662BF10F;Домашние средства от изжоги;;;;;;;;;;
BDBE281F-09F1-F400-EA99-E5EEBBC23547;Домашние средства от головной боли;6MgjdLPianI;;;;;;;;;
370B8D09-C7A4-A080-FFD2-3037EBEFDAB2;Как избавиться от усталости ног при стоячей работе;8wJQ2ZM45aA;;;;;;;;;
6D5397B4-4AD8-B989-61E4-40936E65D9DE;Как справиться с молочницей;pAIOROeOq-s;;;;;;;;;
86E93268-D0D1-76C3-1183-0D395BC62104;Домашние средства от близорукости;;;;;;;;;;
3D388A59-3C2F-7713-2453-5D8CAC3B0F66;Польза меда при разных болезнях;9cb_swyij-Y;;;;;;;;;
F24F7456-B834-0B71-7E7A-FF338968C981;Рак: причины и профилактика;S_ENjDjuBEA;;;;;;;;;
4B1AE199-FE9B-284F-E4E5-3D1FF4FE45C3;Народные методы лечения ангины;zNAPJoRdZ1w;;;;;;;;;
2F4D73B0-E08C-54FD-633D-CFB508F23EFE;Повышение иммунитета, как просто.;DWhJ-djUucg;;;;;;;;;
7AD8BD52-F2EC-CFE9-59FB-1276AC435F5B;Как вывести шлаки из организма;;;;;;;;;;
B0B0D633-6DED-7926-8717-844012D58101;Зарядка для уставших глаз;;;;;;;;;;
F46471B4-D673-7BD6-B2E3-7AE839678C4B;Домашние средства от зубной боли;;;;;;;;;;
09095A29-B9BE-74BD-2BF4-2DE9E6A71667;Совметим ли алкоголь с антибиотиками;FhyX9xWVraA;;;;;;;;;
E79D613A-AD5C-6510-446B-9E1C826660F8;Как расшифровывать результаты прививки Манту;;;;;;;;;;
FD28F4BC-A729-3F07-519C-7661B7B9003D;Как находят донорское сердце;;;;;;;;;;
2BE32CCE-C9F4-C8AB-A008-9280887D0475;Как избавиться от ломоты в руках и ногах;9QaD-sjHvQ8;;;;;;;;;
0BC1929B-5575-FAE8-7D29-B52B2337D228;Можно ли самому закодироваться от пьянства;_OoWB87cho0;;;;;;;;;
94E0AECC-D85E-1D33-B95A-E112126FCC40;Как помочь наркоману бросить героин;;;;;;;;;;
7458E12B-06CC-9A7C-3DB2-417342C1D22F;Как употреблять чеснок;;;;;;;;;;
BD4A2D22-9528-62A5-9B13-2E793ECAC901;Как дать ребенку холодное лекарство;;;;;;;;;;
F0C44A2C-4335-030E-0527-8E299EA1449C;Как улучшить отток желчи из организма;;;;;;;;;;
981F21F5-58FD-1287-D30C-5D4EC6106830;Как снять боль при воспалении вены на ноге;;;;;;;;;;
0585A76C-A1F8-DEC3-985B-E61795801D21;Как уменьшить выработку сальных желез на лице;;;;;;;;;;
74CA2BAB-0D0C-2325-5BE0-0120CABC87D3;Домашние средства от головокружения;bG5R_Js9fDQ;;;;;;;;;
EF65DFF7-16CF-EE62-EA20-748E5A3166FB;Способы борьбы с изжогой;barh51SFL8g;;;;;;;;;
4CD4BD9C-5C40-2DF1-611A-1A6409E54EE9;Как подготовиться к операции по восстановлению зрения;46AcryEcxPQ;;;;;;;;;
F5F7A9E4-9916-4F04-3087-2F46CFEC8466;Как избавиться от прыщей на лбу;;;;;;;;;;
8BA17014-6CDE-8FB5-184C-345C26172A32;Как избавится от картавости;;;;;;;;;;
3CEF99AB-9CA7-553B-8C0B-58B7567DCB05;Как бороться с судорогами в руках;;;;;;;;;;
21402A99-7046-EBBE-DC75-B0D432F64B51;Как часто можно колоть анальгин с димедролом;;;;;;;;;;
28C05912-ACFA-E829-149F-DC9F24AB510B;Прижигание бородавок жидким азотом: плюсы и минусы;;;;;;;;;;
B8145EAB-FCC5-5AC5-AC8A-B4051ED51DB5;Как проходит осмотр у психиатра;plsc845R678;;;;;;;;;
D459A679-A61D-1049-8E35-B623F8733A3C;Как снять солнечный ожог;;;;;;;;;;
7375B967-90D8-9AE0-26D9-29B295C5CC63;Через какое время действует укол анальгина с димедролом;mVPWSq0hl1o;;;;;;;;;
0DD1CE3F-4850-37B5-9582-1649C34F46A5;Как снять отек от укуса осы;;;;;;;;;;
6F2C0CDD-048D-28A9-0329-375D3F8274CB;Как избавиться о высыпаний на лице;;;;;;;;;;
E200B524-709F-F6B9-7A65-F46D968F99E4;Как снять боль при артрозе в обостренном состоянии;;;;;;;;;;
659D1004-4D6F-A4CF-BD83-860736D69467;Можно ли капать "Альбуцид" в нос;;;;;;;;;;
94C6C194-39A0-BE4E-4AA0-2A77637D9421;Как класть горчичники;boDyJ90X7dc;;;;;;;;;
